altitude,azimuth,efficiency
24.00,260.00,68.45
24.00,262.00,68.18
24.00,264.00,67.91
24.00,266.00,67.64
24.00,268.00,67.36
24.00,270.00,67.09
24.00,272.00,66.82
24.00,274.00,66.55
24.00,276.00,66.69
24.00,278.00,66.90
24.00,280.00,67.79
24.00,282.00,68.13
24.00,284.00,68.66
24.00,286.00,68.77
24.00,288.00,69.28
24.00,290.00,69.78
26.00,70.00,61.13
26.00,72.00,62.85
26.00,74.00,64.57
26.00,76.00,66.29
26.00,78.00,68.01
26.00,80.00,69.73
26.00,82.00,70.36
26.00,84.00,70.05
26.00,86.00,69.17
26.00,88.00,68.71
26.00,90.00,68.64
26.00,92.00,68.61
26.00,94.00,68.72
26.00,96.00,68.82
26.00,98.00,68.92
26.00,100.00,69.02
26.00,102.00,69.13
26.00,104.00,69.23
26.00,106.00,69.43
26.00,108.00,69.61
26.00,110.00,69.90
26.00,112.00,70.01
26.00,114.00,70.10
26.00,116.00,70.00
26.00,118.00,69.72
26.00,120.00,69.40
26.00,122.00,69.06
26.00,124.00,68.92
26.00,126.00,68.79
26.00,128.00,68.72
26.00,130.00,68.63
26.00,132.00,68.47
26.00,134.00,68.14
26.00,136.00,67.65
26.00,138.00,67.05
26.00,140.00,66.63
26.00,142.00,66.41
26.00,144.00,66.40
26.00,146.00,66.38
26.00,148.00,66.37
26.00,150.00,66.35
26.00,152.00,66.34
26.00,154.00,66.33
26.00,156.00,66.31
26.00,158.00,66.30
26.00,160.00,66.28
26.00,162.00,66.27
26.00,164.00,66.25
26.00,166.00,66.24
26.00,168.00,66.23
26.00,178.00,66.19
26.00,180.00,66.16
26.00,182.00,66.12
26.00,184.00,66.11
26.00,186.00,66.10
26.00,188.00,66.08
26.00,190.00,66.07
26.00,192.00,66.05
26.00,196.00,66.03
26.00,198.00,66.01
26.00,200.00,65.99
26.00,202.00,65.98
26.00,204.00,65.97
26.00,206.00,65.95
26.00,208.00,65.94
26.00,210.00,65.92
26.00,212.00,65.91
26.00,214.00,65.98
26.00,216.00,66.11
26.00,218.00,66.33
26.00,220.00,66.54
26.00,222.00,66.75
26.00,224.00,66.96
26.00,226.00,67.27
26.00,228.00,67.65
26.00,230.00,68.10
26.00,232.00,68.53
26.00,234.00,68.98
26.00,236.00,69.34
26.00,238.00,69.58
26.00,240.00,69.70
26.00,242.00,69.79
26.00,244.00,69.88
26.00,246.00,70.27
26.00,248.00,70.72
26.00,250.00,71.08
26.00,252.00,71.04
26.00,254.00,70.81
26.00,256.00,70.86
26.00,258.00,70.95
26.00,260.00,71.06
26.00,262.00,70.93
26.00,264.00,70.78
26.00,266.00,70.64
26.00,268.00,70.49
26.00,270.00,70.35
26.00,272.00,70.20
26.00,274.00,70.05
26.00,276.00,69.89
26.00,278.00,70.21
26.00,280.00,70.79
26.00,282.00,71.11
26.00,284.00,71.35
26.00,286.00,71.73
26.00,288.00,72.76
26.00,290.00,73.80
28.00,70.00,71.88
28.00,72.00,71.89
28.00,74.00,71.90
28.00,76.00,71.90
28.00,78.00,71.91
28.00,80.00,71.91
28.00,82.00,71.62
28.00,84.00,71.19
28.00,86.00,70.76
28.00,88.00,70.64
28.00,90.00,70.69
28.00,92.00,70.73
28.00,94.00,70.77
28.00,96.00,70.82
28.00,98.00,70.86
28.00,100.00,70.91
28.00,102.00,71.01
28.00,104.00,71.09
28.00,106.00,71.27
28.00,108.00,71.39
28.00,110.00,71.46
28.00,112.00,71.30
28.00,114.00,71.11
28.00,116.00,70.94
28.00,118.00,70.59
28.00,120.00,70.22
28.00,122.00,69.84
28.00,124.00,69.64
28.00,126.00,69.47
28.00,128.00,69.29
28.00,130.00,69.08
28.00,132.00,68.75
28.00,134.00,68.32
28.00,136.00,67.83
28.00,138.00,67.32
28.00,140.00,66.92
28.00,142.00,66.61
28.00,144.00,66.41
28.00,146.00,66.20
28.00,148.00,66.00
28.00,150.00,65.75
28.00,152.00,65.50
28.00,154.00,65.31
28.00,156.00,65.22
28.00,158.00,65.21
28.00,160.00,65.20
28.00,162.00,65.19
28.00,164.00,65.18
28.00,166.00,65.17
28.00,168.00,65.16
28.00,178.00,65.13
28.00,180.00,65.11
28.00,182.00,65.08
28.00,184.00,65.07
28.00,186.00,65.06
28.00,188.00,65.05
28.00,190.00,65.04
28.00,192.00,65.03
28.00,196.00,65.01
28.00,198.00,65.00
28.00,200.00,64.99
28.00,202.00,64.98
28.00,204.00,64.96
28.00,206.00,64.95
28.00,208.00,64.94
28.00,210.00,64.93
28.00,212.00,64.92
28.00,214.00,65.07
28.00,216.00,65.36
28.00,218.00,65.81
28.00,220.00,66.23
28.00,222.00,66.63
28.00,224.00,67.00
28.00,226.00,67.42
28.00,228.00,67.85
28.00,230.00,68.28
28.00,232.00,68.67
28.00,234.00,69.07
28.00,236.00,69.47
28.00,238.00,69.82
28.00,240.00,70.12
28.00,242.00,70.36
28.00,244.00,70.58
28.00,246.00,70.80
28.00,248.00,71.01
28.00,250.00,71.22
28.00,252.00,71.41
28.00,254.00,71.58
28.00,256.00,71.72
28.00,258.00,71.82
28.00,260.00,71.88
28.00,262.00,71.90
28.00,264.00,71.92
28.00,266.00,71.93
28.00,268.00,71.94
28.00,270.00,71.94
28.00,272.00,71.94
28.00,274.00,71.94
28.00,276.00,71.93
28.00,278.00,71.92
28.00,280.00,71.91
28.00,282.00,71.90
28.00,284.00,71.89
28.00,286.00,71.87
28.00,288.00,71.85
28.00,290.00,71.82
30.00,70.00,71.97
30.00,72.00,71.97
30.00,74.00,71.96
30.00,76.00,71.95
30.00,78.00,71.95
30.00,80.00,71.94
30.00,82.00,71.92
30.00,84.00,71.88
30.00,86.00,71.82
30.00,88.00,71.77
30.00,90.00,71.72
30.00,92.00,71.67
30.00,94.00,71.62
30.00,96.00,71.57
30.00,98.00,71.52
30.00,100.00,71.50
30.00,102.00,71.53
30.00,104.00,71.53
30.00,106.00,71.62
30.00,108.00,71.62
30.00,110.00,71.59
30.00,112.00,71.36
30.00,114.00,71.15
30.00,116.00,70.94
30.00,118.00,70.75
30.00,120.00,70.53
30.00,122.00,70.29
30.00,124.00,70.06
30.00,126.00,69.83
30.00,128.00,69.59
30.00,130.00,69.27
30.00,132.00,68.89
30.00,134.00,68.48
30.00,136.00,68.06
30.00,138.00,67.62
30.00,140.00,67.18
30.00,142.00,66.75
30.00,144.00,66.35
30.00,146.00,65.99
30.00,148.00,65.59
30.00,150.00,65.14
30.00,152.00,64.64
30.00,154.00,64.31
30.00,156.00,64.17
30.00,158.00,64.16
30.00,160.00,64.16
30.00,162.00,64.16
30.00,164.00,64.16
30.00,166.00,64.16
30.00,168.00,64.16
30.00,178.00,64.15
30.00,180.00,64.15
30.00,182.00,64.14
30.00,184.00,64.14
30.00,186.00,64.14
30.00,188.00,64.14
30.00,190.00,64.13
30.00,192.00,64.13
30.00,196.00,64.13
30.00,198.00,64.13
30.00,200.00,64.13
30.00,202.00,64.12
30.00,204.00,64.12
30.00,206.00,64.12
30.00,208.00,64.12
30.00,210.00,64.12
30.00,212.00,64.11
30.00,214.00,64.32
30.00,216.00,64.73
30.00,218.00,65.36
30.00,220.00,65.99
30.00,222.00,66.59
30.00,224.00,67.13
30.00,226.00,67.64
30.00,228.00,68.10
30.00,230.00,68.51
30.00,232.00,68.87
30.00,234.00,69.21
30.00,236.00,69.56
30.00,238.00,69.90
30.00,240.00,70.20
30.00,242.00,70.44
30.00,244.00,70.63
30.00,246.00,70.81
30.00,248.00,70.98
30.00,250.00,71.16
30.00,252.00,71.33
30.00,254.00,71.50
30.00,256.00,71.64
30.00,258.00,71.76
30.00,260.00,71.84
30.00,262.00,71.90
30.00,264.00,71.95
30.00,266.00,71.98
30.00,268.00,72.00
30.00,270.00,72.01
30.00,272.00,72.01
30.00,274.00,71.99
30.00,276.00,71.97
30.00,278.00,71.94
30.00,280.00,71.93
30.00,282.00,71.91
30.00,284.00,71.89
30.00,286.00,71.87
30.00,288.00,71.85
30.00,290.00,71.83
32.00,70.00,72.15
32.00,72.00,72.12
32.00,74.00,72.08
32.00,76.00,72.05
32.00,78.00,72.01
32.00,80.00,71.98
32.00,82.00,71.94
32.00,84.00,71.91
32.00,86.00,71.87
32.00,88.00,71.86
32.00,90.00,71.84
32.00,92.00,71.82
32.00,94.00,71.81
32.00,96.00,71.79
32.00,98.00,71.77
32.00,100.00,71.77
32.00,102.00,71.79
32.00,104.00,71.79
32.00,106.00,71.76
32.00,108.00,71.67
32.00,110.00,71.56
32.00,112.00,71.37
32.00,114.00,71.16
32.00,116.00,70.95
32.00,118.00,70.76
32.00,120.00,70.58
32.00,122.00,70.39
32.00,124.00,70.20
32.00,126.00,70.00
32.00,128.00,69.73
32.00,130.00,69.40
32.00,132.00,69.03
32.00,134.00,68.65
32.00,136.00,68.26
32.00,138.00,67.81
32.00,140.00,67.33
32.00,142.00,66.80
32.00,144.00,66.30
32.00,146.00,65.83
32.00,148.00,65.31
32.00,150.00,64.70
32.00,152.00,64.03
32.00,154.00,63.59
32.00,156.00,63.38
32.00,158.00,63.36
32.00,160.00,63.34
32.00,162.00,63.32
32.00,164.00,63.30
32.00,166.00,63.28
32.00,168.00,63.26
32.00,178.00,63.22
32.00,180.00,63.17
32.00,182.00,63.13
32.00,184.00,63.11
32.00,186.00,63.09
32.00,188.00,63.07
32.00,190.00,63.05
32.00,192.00,63.03
32.00,196.00,63.01
32.00,198.00,62.98
32.00,200.00,63.08
32.00,202.00,63.22
32.00,204.00,63.46
32.00,206.00,63.66
32.00,208.00,63.91
32.00,210.00,64.15
32.00,212.00,64.40
32.00,214.00,64.75
32.00,216.00,65.21
32.00,218.00,65.79
32.00,220.00,66.38
32.00,222.00,66.94
32.00,224.00,67.44
32.00,226.00,67.89
32.00,228.00,68.32
32.00,230.00,68.71
32.00,232.00,69.06
32.00,234.00,69.38
32.00,236.00,69.70
32.00,238.00,70.01
32.00,240.00,70.29
32.00,242.00,70.54
32.00,244.00,70.73
32.00,246.00,70.88
32.00,248.00,71.01
32.00,250.00,71.15
32.00,252.00,71.28
32.00,254.00,71.42
32.00,256.00,71.56
32.00,258.00,71.68
32.00,260.00,71.78
32.00,262.00,71.87
32.00,264.00,71.95
32.00,266.00,72.00
32.00,268.00,72.04
32.00,270.00,72.06
32.00,272.00,72.06
32.00,274.00,72.04
32.00,276.00,72.01
32.00,278.00,71.97
32.00,280.00,71.95
32.00,282.00,71.92
32.00,284.00,71.89
32.00,286.00,71.86
32.00,288.00,71.83
32.00,290.00,71.80
34.00,70.00,72.02
34.00,72.00,72.01
34.00,74.00,72.00
34.00,76.00,71.98
34.00,78.00,71.97
34.00,80.00,71.96
34.00,82.00,71.95
34.00,84.00,71.94
34.00,86.00,71.93
34.00,88.00,71.94
34.00,90.00,71.96
34.00,92.00,71.97
34.00,94.00,71.97
34.00,96.00,71.96
34.00,98.00,71.93
34.00,100.00,71.91
34.00,102.00,71.86
34.00,104.00,71.80
34.00,106.00,71.71
34.00,108.00,71.60
34.00,110.00,71.46
34.00,112.00,71.31
34.00,114.00,71.16
34.00,116.00,71.01
34.00,118.00,70.86
34.00,120.00,70.71
34.00,122.00,70.55
34.00,124.00,70.36
34.00,126.00,70.13
34.00,128.00,69.86
34.00,130.00,69.56
34.00,132.00,69.23
34.00,134.00,68.88
34.00,136.00,68.49
34.00,138.00,68.09
34.00,140.00,67.64
34.00,142.00,67.18
34.00,144.00,66.73
34.00,146.00,66.30
34.00,148.00,65.79
34.00,150.00,65.23
34.00,152.00,64.63
34.00,154.00,64.19
34.00,156.00,63.86
34.00,158.00,63.66
34.00,160.00,63.46
34.00,162.00,63.26
34.00,164.00,63.01
34.00,166.00,62.70
34.00,168.00,62.50
34.00,178.00,62.25
34.00,180.00,62.09
34.00,182.00,61.87
34.00,184.00,61.82
34.00,186.00,61.83
34.00,188.00,61.90
34.00,190.00,61.98
34.00,192.00,62.07
34.00,196.00,62.18
34.00,198.00,62.17
34.00,200.00,62.35
34.00,202.00,62.64
34.00,204.00,63.14
34.00,206.00,63.56
34.00,208.00,63.96
34.00,210.00,64.38
34.00,212.00,64.81
34.00,214.00,65.25
34.00,216.00,65.71
34.00,218.00,66.19
34.00,220.00,66.71
34.00,222.00,67.23
34.00,224.00,67.70
34.00,226.00,68.11
34.00,228.00,68.49
34.00,230.00,68.86
34.00,232.00,69.21
34.00,234.00,69.54
34.00,236.00,69.85
34.00,238.00,70.13
34.00,240.00,70.40
34.00,242.00,70.63
34.00,244.00,70.84
34.00,246.00,70.99
34.00,248.00,71.10
34.00,250.00,71.20
34.00,252.00,71.31
34.00,254.00,71.41
34.00,256.00,71.51
34.00,258.00,71.62
34.00,260.00,71.72
34.00,262.00,71.82
34.00,264.00,71.92
34.00,266.00,71.99
34.00,268.00,72.05
34.00,270.00,72.09
34.00,272.00,72.10
34.00,274.00,72.08
34.00,276.00,72.04
34.00,278.00,72.00
34.00,280.00,71.96
34.00,282.00,71.92
34.00,284.00,71.88
34.00,286.00,71.84
34.00,288.00,71.80
34.00,290.00,71.76
36.00,70.00,71.89
36.00,72.00,71.90
36.00,74.00,71.91
36.00,76.00,71.92
36.00,78.00,71.93
36.00,80.00,71.95
36.00,82.00,71.96
36.00,84.00,71.97
36.00,86.00,71.98
36.00,88.00,72.01
36.00,90.00,72.05
36.00,92.00,72.07
36.00,94.00,72.07
36.00,96.00,72.04
36.00,98.00,72.01
36.00,100.00,71.94
36.00,102.00,71.85
36.00,104.00,71.75
36.00,106.00,71.64
36.00,108.00,71.53
36.00,110.00,71.42
36.00,112.00,71.31
36.00,114.00,71.20
36.00,116.00,71.09
36.00,118.00,70.98
36.00,120.00,70.85
36.00,122.00,70.69
36.00,124.00,70.48
36.00,126.00,70.25
36.00,128.00,69.99
36.00,130.00,69.72
36.00,132.00,69.42
36.00,134.00,69.09
36.00,136.00,68.72
36.00,138.00,68.35
36.00,140.00,67.98
36.00,142.00,67.58
36.00,144.00,67.18
36.00,146.00,66.73
36.00,148.00,66.26
36.00,150.00,65.74
36.00,152.00,65.20
36.00,154.00,64.72
36.00,156.00,64.30
36.00,158.00,63.94
36.00,160.00,63.59
36.00,162.00,63.22
36.00,164.00,62.80
36.00,166.00,62.34
36.00,168.00,62.00
36.00,178.00,61.55
36.00,180.00,61.22
36.00,182.00,60.83
36.00,184.00,60.69
36.00,186.00,60.71
36.00,188.00,60.85
36.00,190.00,61.07
36.00,192.00,61.25
36.00,196.00,61.49
36.00,198.00,61.63
36.00,200.00,61.97
36.00,202.00,62.40
36.00,204.00,63.04
36.00,206.00,63.60
36.00,208.00,64.14
36.00,210.00,64.71
36.00,212.00,65.27
36.00,214.00,65.80
36.00,216.00,66.28
36.00,218.00,66.71
36.00,220.00,67.14
36.00,222.00,67.58
36.00,224.00,67.99
36.00,226.00,68.35
36.00,228.00,68.68
36.00,230.00,69.00
36.00,232.00,69.33
36.00,234.00,69.65
36.00,236.00,69.96
36.00,238.00,70.24
36.00,240.00,70.49
36.00,242.00,70.72
36.00,244.00,70.92
36.00,246.00,71.09
36.00,248.00,71.22
36.00,250.00,71.32
36.00,252.00,71.40
36.00,254.00,71.48
36.00,256.00,71.56
36.00,258.00,71.64
36.00,260.00,71.72
36.00,262.00,71.79
36.00,264.00,71.87
36.00,266.00,71.95
36.00,268.00,72.01
36.00,270.00,72.06
36.00,272.00,72.09
36.00,274.00,72.09
36.00,276.00,72.06
36.00,278.00,72.02
36.00,280.00,71.98
36.00,282.00,71.94
36.00,284.00,71.89
36.00,286.00,71.85
36.00,288.00,71.81
36.00,290.00,71.76
38.00,70.00,71.80
38.00,72.00,71.83
38.00,74.00,71.86
38.00,76.00,71.88
38.00,78.00,71.91
38.00,80.00,71.94
38.00,82.00,71.96
38.00,84.00,71.99
38.00,86.00,72.02
38.00,88.00,72.06
38.00,90.00,72.09
38.00,92.00,72.11
38.00,94.00,72.09
38.00,96.00,72.04
38.00,98.00,71.97
38.00,100.00,71.90
38.00,102.00,71.81
38.00,104.00,71.72
38.00,106.00,71.64
38.00,108.00,71.55
38.00,110.00,71.46
38.00,112.00,71.38
38.00,114.00,71.29
38.00,116.00,71.21
38.00,118.00,71.11
38.00,120.00,70.97
38.00,122.00,70.79
38.00,124.00,70.58
38.00,126.00,70.36
38.00,128.00,70.12
38.00,130.00,69.86
38.00,132.00,69.56
38.00,134.00,69.25
38.00,136.00,68.93
38.00,138.00,68.62
38.00,140.00,68.30
38.00,142.00,67.96
38.00,144.00,67.57
38.00,146.00,67.15
38.00,148.00,66.71
38.00,150.00,66.27
38.00,152.00,65.81
38.00,154.00,65.33
38.00,156.00,64.85
38.00,158.00,64.39
38.00,160.00,63.96
38.00,162.00,63.50
38.00,164.00,63.02
38.00,166.00,62.46
38.00,168.00,62.04
38.00,178.00,61.54
38.00,180.00,61.21
38.00,182.00,60.86
38.00,184.00,60.78
38.00,186.00,60.84
38.00,188.00,61.07
38.00,190.00,61.40
38.00,192.00,61.73
38.00,196.00,62.16
38.00,198.00,62.48
38.00,200.00,62.89
38.00,202.00,63.28
38.00,204.00,63.79
38.00,206.00,64.32
38.00,208.00,64.82
38.00,210.00,65.36
38.00,212.00,65.84
38.00,214.00,66.32
38.00,216.00,66.76
38.00,218.00,67.17
38.00,220.00,67.57
38.00,222.00,67.95
38.00,224.00,68.32
38.00,226.00,68.65
38.00,228.00,68.95
38.00,230.00,69.22
38.00,232.00,69.51
38.00,234.00,69.79
38.00,236.00,70.07
38.00,238.00,70.33
38.00,240.00,70.58
38.00,242.00,70.79
38.00,244.00,71.00
38.00,246.00,71.18
38.00,248.00,71.33
38.00,250.00,71.44
38.00,252.00,71.51
38.00,254.00,71.57
38.00,256.00,71.62
38.00,258.00,71.68
38.00,260.00,71.74
38.00,262.00,71.80
38.00,264.00,71.86
38.00,266.00,71.92
38.00,268.00,71.98
38.00,270.00,72.03
38.00,272.00,72.07
38.00,274.00,72.09
38.00,276.00,72.10
38.00,278.00,72.09
38.00,280.00,72.07
38.00,282.00,72.06
38.00,284.00,72.05
38.00,286.00,72.03
38.00,288.00,72.02
38.00,290.00,72.00
40.00,70.00,72.09
40.00,72.00,72.09
40.00,74.00,72.10
40.00,76.00,72.10
40.00,78.00,72.10
40.00,80.00,72.11
40.00,82.00,72.11
40.00,84.00,72.12
40.00,86.00,72.12
40.00,88.00,72.13
40.00,90.00,72.13
40.00,92.00,72.11
40.00,94.00,72.08
40.00,96.00,72.02
40.00,98.00,71.96
40.00,100.00,71.89
40.00,102.00,71.82
40.00,104.00,71.75
40.00,106.00,71.68
40.00,108.00,71.62
40.00,110.00,71.55
40.00,112.00,71.48
40.00,114.00,71.42
40.00,116.00,71.34
40.00,118.00,71.24
40.00,120.00,71.08
40.00,122.00,70.89
40.00,124.00,70.67
40.00,126.00,70.45
40.00,128.00,70.20
40.00,130.00,69.94
40.00,132.00,69.66
40.00,134.00,69.38
40.00,136.00,69.10
40.00,138.00,68.84
40.00,140.00,68.56
40.00,142.00,68.25
40.00,144.00,67.88
40.00,146.00,67.50
40.00,148.00,67.12
40.00,150.00,66.73
40.00,152.00,66.32
40.00,154.00,65.89
40.00,156.00,65.46
40.00,158.00,65.04
40.00,160.00,64.66
40.00,162.00,64.27
40.00,164.00,63.90
40.00,166.00,63.53
40.00,168.00,63.18
40.00,178.00,62.71
40.00,180.00,62.35
40.00,182.00,62.07
40.00,184.00,61.99
40.00,186.00,62.01
40.00,188.00,62.16
40.00,190.00,62.44
40.00,192.00,62.76
40.00,196.00,63.18
40.00,198.00,63.61
40.00,200.00,64.05
40.00,202.00,64.39
40.00,204.00,64.73
40.00,206.00,65.15
40.00,208.00,65.58
40.00,210.00,66.03
40.00,212.00,66.43
40.00,214.00,66.84
40.00,216.00,67.22
40.00,218.00,67.60
40.00,220.00,67.95
40.00,222.00,68.29
40.00,224.00,68.62
40.00,226.00,68.92
40.00,228.00,69.21
40.00,230.00,69.46
40.00,232.00,69.71
40.00,234.00,69.94
40.00,236.00,70.18
40.00,238.00,70.41
40.00,240.00,70.64
40.00,242.00,70.85
40.00,244.00,71.05
40.00,246.00,71.23
40.00,248.00,71.41
40.00,250.00,71.54
40.00,252.00,71.63
40.00,254.00,71.67
40.00,256.00,71.71
40.00,258.00,71.74
40.00,260.00,71.78
40.00,262.00,71.83
40.00,264.00,71.87
40.00,266.00,71.92
40.00,268.00,71.97
40.00,270.00,72.01
40.00,272.00,72.06
40.00,274.00,72.10
40.00,276.00,72.13
40.00,278.00,72.14
40.00,280.00,72.16
40.00,282.00,72.18
40.00,284.00,72.19
40.00,286.00,72.21
40.00,288.00,72.22
40.00,290.00,72.24
42.00,70.00,72.38
42.00,72.00,72.36
42.00,74.00,72.34
42.00,76.00,72.32
42.00,78.00,72.29
42.00,80.00,72.27
42.00,82.00,72.25
42.00,84.00,72.22
42.00,86.00,72.20
42.00,88.00,72.18
42.00,90.00,72.15
42.00,92.00,72.12
42.00,94.00,72.07
42.00,96.00,72.01
42.00,98.00,71.95
42.00,100.00,71.90
42.00,102.00,71.84
42.00,104.00,71.79
42.00,106.00,71.74
42.00,108.00,71.69
42.00,110.00,71.64
42.00,112.00,71.58
42.00,114.00,71.53
42.00,116.00,71.44
42.00,118.00,71.32
42.00,120.00,71.15
42.00,122.00,70.96
42.00,124.00,70.76
42.00,126.00,70.53
42.00,128.00,70.30
42.00,130.00,70.06
42.00,132.00,69.82
42.00,134.00,69.57
42.00,136.00,69.33
42.00,138.00,69.10
42.00,140.00,68.84
42.00,142.00,68.56
42.00,144.00,68.24
42.00,146.00,67.92
42.00,148.00,67.56
42.00,150.00,67.21
42.00,152.00,66.85
42.00,154.00,66.52
42.00,156.00,66.17
42.00,158.00,65.83
42.00,160.00,65.50
42.00,162.00,65.18
42.00,164.00,64.86
42.00,166.00,64.52
42.00,168.00,64.18
42.00,178.00,63.76
42.00,180.00,63.44
42.00,182.00,63.24
42.00,184.00,63.23
42.00,186.00,63.23
42.00,188.00,63.30
42.00,190.00,63.45
42.00,192.00,63.69
42.00,196.00,64.04
42.00,198.00,64.42
42.00,200.00,64.81
42.00,202.00,65.13
42.00,204.00,65.41
42.00,206.00,65.77
42.00,208.00,66.14
42.00,210.00,66.53
42.00,212.00,66.88
42.00,214.00,67.22
42.00,216.00,67.56
42.00,218.00,67.90
42.00,220.00,68.25
42.00,222.00,68.57
42.00,224.00,68.88
42.00,226.00,69.17
42.00,228.00,69.45
42.00,230.00,69.69
42.00,232.00,69.90
42.00,234.00,70.09
42.00,236.00,70.28
42.00,238.00,70.48
42.00,240.00,70.67
42.00,242.00,70.87
42.00,244.00,71.06
42.00,246.00,71.24
42.00,248.00,71.41
42.00,250.00,71.56
42.00,252.00,71.68
42.00,254.00,71.75
42.00,256.00,71.79
42.00,258.00,71.81
42.00,260.00,71.84
42.00,262.00,71.88
42.00,264.00,71.92
42.00,266.00,71.96
42.00,268.00,71.99
42.00,270.00,72.04
42.00,272.00,72.07
42.00,274.00,72.11
42.00,276.00,72.15
42.00,278.00,72.19
42.00,280.00,72.23
42.00,282.00,72.27
42.00,284.00,72.31
42.00,286.00,72.35
42.00,288.00,72.39
42.00,290.00,72.43
44.00,70.00,72.65
44.00,72.00,72.60
44.00,74.00,72.55
44.00,76.00,72.50
44.00,78.00,72.46
44.00,80.00,72.41
44.00,82.00,72.36
44.00,84.00,72.31
44.00,86.00,72.27
44.00,88.00,72.22
44.00,90.00,72.17
44.00,92.00,72.13
44.00,94.00,72.08
44.00,96.00,72.03
44.00,98.00,71.98
44.00,100.00,71.93
44.00,102.00,71.89
44.00,104.00,71.84
44.00,106.00,71.80
44.00,108.00,71.77
44.00,110.00,71.74
44.00,112.00,71.68
44.00,114.00,71.61
44.00,116.00,71.50
44.00,118.00,71.36
44.00,120.00,71.18
44.00,122.00,71.00
44.00,124.00,70.81
44.00,126.00,70.61
44.00,128.00,70.40
44.00,130.00,70.20
44.00,132.00,69.99
44.00,134.00,69.78
44.00,136.00,69.56
44.00,138.00,69.34
44.00,140.00,69.11
44.00,142.00,68.87
44.00,144.00,68.61
44.00,146.00,68.30
44.00,148.00,67.94
44.00,150.00,67.58
44.00,152.00,67.26
44.00,154.00,66.99
44.00,156.00,66.72
44.00,158.00,66.45
44.00,160.00,66.16
44.00,162.00,65.88
44.00,164.00,65.59
44.00,166.00,65.30
44.00,168.00,65.02
44.00,178.00,64.67
44.00,180.00,64.41
44.00,182.00,64.23
44.00,184.00,64.23
44.00,186.00,64.22
44.00,188.00,64.25
44.00,190.00,64.36
44.00,192.00,64.56
44.00,196.00,64.87
44.00,198.00,65.23
